ggcx,0.3,0.3,0.1,0.3,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.2,1.0,1.5,1.6,0.3,2.3,0.5,0.3,4.0,0.2,1.4,0.4,0.5,0.8,0.4,0.5,0.7,0.5,0.5,0.3,0.4,0.3,0.2,0.8,0.9,0.6,0.1,1.4,1.4,0.3,0.5,0.3,0.4,0.5,0.4,0.8,0.5,0.9,0.4,1.0,0.3,1.5,0.5,0.6,1.9,0.2,0.4,0.4,0.4,0.5,0.2,0.3,0.5,0.1,0.7,0.1,0.1,0.5,0.2,0.4,2.4,0.2,0.9,0.2,0.2,0.7,0.0,0.4,0.4,0.2,1.1,1.1,0.2,1.0,0.2,0.3,1.9,0.3,0.2,0.7,0.9,0.5,1.0,0.6,0.3,0.4,0.5,0.1,0.1,0.2,0.3,0.3,0.0,0.0,0.5,1.0,1.7,0.2,1.1,0.7,0.1,0.3,0.1,0.2,1.7,0.3,0.5,0.5,0.3,0.2,0.5,0.3,0.0,0.4,0.3,0.2,0.2,1.2,0.2,0.3,0.3,0.2,0.4,0.4,0.5,0.0,0.5,0.6,0.5,1.1,1.4,0.4,0.1,0.7,0.8,0.0,1.2,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.3,0.2,0.2,1.0,0.2,0.2,0.2,0.5,0.1,0.7,0.5,0.4,0.3,0.1,0.4,0.1,0.5,0.7,0.3,0.0,0.2,0.3,1.2,0.8,0.3,0.2,0.0,1.0,0.9,0.3,0.6,0.0,0.0,1.1,0.2,0.5,0.2,1.4,0.2,0.2,0.6,0.2
ggnbp2,1.9,1.4,1.4,1.2,1.2,1.3,0.9,1.1,1.2,1.4,1.4,1.0,1.1,1.4,1.4,1.3,1.1,0.8,1.3,0.6,1.2,0.9,0.8,1.1,0.8,0.8,1.5,1.0,0.9,1.0,1.4,0.7,0.6,0.8,1.0,1.0,0.9,1.0,1.1,1.0,0.8,0.8,0.9,0.5,1.6,0.9,1.3,0.7,0.7,0.7,0.7,0.6,0.8,0.7,1.4,1.0,0.6,0.8,0.9,1.0,0.9,0.8,0.5,0.9,0.8,1.2,0.8,0.9,0.6,0.8,0.9,0.9,0.9,1.6,0.9,1.3,0.8,0.7,1.1,0.9,0.8,1.0,0.7,1.0,0.8,0.7,0.9,0.7,0.9,0.7,0.9,1.0,1.1,0.7,1.2,1.4,0.8,0.7,1.0,1.2,0.8,0.6,1.1,1.1,0.8,0.8,0.7,1.0,0.6,0.5,1.1,1.0,0.5,1.1,0.6,0.8,0.6,0.6,0.9,0.9,1.3,0.9,0.8,0.6,0.8,1.1,0.7,0.5,0.7,0.9,0.4,1.1,0.5,0.9,0.6,0.7,0.8,1.2,1.0,0.6,0.6,0.5,0.8,0.9,0.6,0.8,0.7,0.8,1.2,1.0,0.1,0.4,1.1,0.2,0.8,0.6,1.0,0.8,0.8,0.2,0.5,0.4,0.1,0.9,0.9,0.8,0.7,0.9,0.8,1.0,0.7,1.1,1.0,0.9,1.1,0.4,0.9,0.6,0.7,0.8,0.9,0.9,0.9,0.9,0.4,0.8,0.7,0.8,0.8,0.7,0.7,0.5,0.9,1.0,0.6,0.7,1.0,0.8,0.5,0.2,1.1,0.8,0.8,0.7
ghitm,1.4,0.7,0.8,0.7,0.7,0.7,1.2,0.5,0.5,0.5,0.6,0.6,0.6,0.4,0.4,0.3,1.1,0.4,0.5,1.4,1.7,1.1,1.0,0.5,1.0,1.1,1.2,1.1,0.9,0.9,1.6,1.3,1.2,1.0,0.8,2.0,1.0,1.2,1.1,0.8,2.7,0.9,1.1,0.3,1.8,1.5,1.1,1.1,1.0,0.8,1.1,0.8,0.7,0.5,1.2,1.1,0.5,1.0,1.0,1.0,0.9,0.8,0.8,1.1,0.7,1.0,1.1,0.5,1.2,1.4,1.0,1.2,0.3,0.5,1.4,0.9,0.4,0.9,0.7,0.7,0.4,0.9,0.8,0.6,0.8,0.6,0.5,0.4,0.7,0.3,0.9,0.9,0.8,0.8,0.6,0.9,1.0,0.4,0.5,0.2,0.5,0.8,0.9,0.7,1.1,0.9,0.8,0.9,0.5,0.9,0.4,0.6,0.6,0.9,0.5,0.4,0.7,0.7,0.5,0.5,0.6,1.3,0.8,0.5,0.6,0.7,1.3,0.4,0.7,0.6,1.3,0.5,0.7,0.4,0.4,0.6,0.6,0.8,0.5,0.5,0.4,0.4,0.4,0.8,0.3,0.3,0.6,1.1,0.6,0.4,0.3,0.4,1.6,1.1,0.8,0.7,1.2,0.3,0.6,0.6,0.5,0.7,0.0,0.4,0.6,0.5,0.7,0.9,0.6,1.2,0.8,0.6,0.5,0.7,0.8,1.1,1.2,0.6,0.6,0.9,0.6,0.6,0.6,1.2,0.9,0.9,0.5,0.5,0.4,0.7,0.7,0.2,0.3,2.2,0.1,1.0,0.7,0.9,0.6,1.0,0.6,0.9,0.4,0.8
gigyf2,2.1,0.6,0.5,0.6,0.6,0.7,0.6,0.5,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.3,0.4,0.1,1.7,1.0,0.9,0.9,0.8,0.7,0.6,0.4,0.8,1.1,0.8,1.0,1.1,0.7,0.9,0.5,0.9,1.0,0.8,0.3,0.8,2.1,0.9,1.2,1.1,0.7,0.9,0.8,0.6,1.1,1.0,0.8,1.2,1.1,0.9,1.3,0.9,1.3,0.9,1.0,0.7,0.9,1.0,0.7,1.0,0.5,0.6,0.8,1.5,1.0,0.6,0.8,1.0,0.4,0.8,1.5,1.1,0.4,0.8,0.9,0.7,0.8,0.9,0.8,0.5,1.0,0.8,0.5,0.5,0.8,0.7,1.1,1.4,0.9,0.8,1.3,1.2,0.8,0.7,1.0,0.6,0.6,0.6,0.7,0.8,0.7,0.7,1.3,0.7,0.1,0.4,1.1,0.7,0.5,0.5,1.4,0.9,0.7,0.9,1.1,0.8,0.9,1.5,0.8,0.7,0.8,0.7,0.8,0.4,0.9,0.5,0.4,0.8,0.6,1.6,1.4,1.3,1.1,1.1,1.8,0.9,0.8,1.7,1.0,1.9,1.2,0.8,0.8,1.1,0.5,1.3,0.5,0.8,0.0,0.6,0.9,1.3,1.1,0.7,1.2,1.2,1.5,0.8,0.7,0.3,2.0,0.6,1.2,0.9,1.2,0.4,1.0,1.2,0.9,0.8,0.8,0.4,0.7,2.3,0.9,0.9,0.8,1.2,1.1,1.0,0.3,0.8,0.9,1.1,1.0,0.8,1.0,1.2,1.0,0.3,2.6,0.9,0.8,1.0,1.4,0.6,0.7,0.8,1.4,1.7
gins4,1.1,0.8,0.7,0.9,0.8,0.8,0.9,0.4,1.2,1.0,1.0,0.9,0.7,1.1,0.8,0.4,0.5,0.6,0.9,0.2,1.0,1.1,1.6,0.8,1.6,1.5,1.1,2.3,0.8,0.7,0.6,0.4,0.3,1.0,0.5,1.2,0.8,1.3,0.4,0.7,0.6,1.2,1.1,0.4,1.1,1.0,0.1,1.0,1.0,0.8,1.2,0.3,0.3,0.7,1.1,0.8,0.2,0.9,1.2,0.3,1.2,1.9,1.2,1.8,1.0,0.6,1.1,0.0,0.3,0.3,0.9,0.1,0.7,0.7,0.4,0.4,0.1,1.8,1.1,1.9,1.2,1.8,1.1,0.9,0.6,1.2,0.8,0.2,0.9,0.3,1.1,0.8,2.3,0.6,0.9,0.9,0.3,0.7,0.3,0.5,0.4,1.1,0.9,1.0,2.2,1.1,0.6,0.5,0.8,0.9,0.5,0.8,0.0,0.7,0.8,2.1,1.1,0.5,2.0,1.8,2.2,0.8,0.7,1.2,1.0,1.2,1.0,0.5,1.0,0.6,0.6,0.9,0.2,0.5,1.5,0.9,1.2,1.0,1.0,0.8,0.8,0.6,1.2,1.3,0.3,0.3,0.3,0.3,1.1,1.1,0.0,0.9,0.0,0.4,0.7,0.6,0.3,0.2,1.8,0.8,0.6,0.3,0.2,0.5,1.4,1.9,1.4,1.0,1.0,1.1,0.8,1.1,1.0,1.2,0.9,0.4,1.2,0.5,1.1,1.0,2.0,2.3,2.5,2.3,0.7,0.8,1.0,0.6,0.1,0.8,0.4,0.3,0.1,0.7,0.5,1.2,2.3,0.9,1.1,0.0,0.3,1.0,1.3,1.0
gja7,1.6,1.4,0.5,1.4,1.1,0.9,0.7,0.4,1.9,1.6,1.6,1.0,0.6,1.5,1.4,1.4,0.7,0.1,0.7,0.8,1.2,2.8,2.5,1.7,1.7,2.6,1.3,2.5,2.0,1.8,1.4,1.2,0.8,1.1,1.3,0.7,1.6,1.4,0.3,0.3,1.7,1.2,2.2,0.4,1.4,2.8,1.5,1.3,2.1,1.6,1.5,1.4,1.6,1.9,0.6,2.7,0.9,1.9,1.8,1.6,1.3,1.7,1.0,2.2,1.3,0.9,1.3,1.3,0.5,0.6,1.2,0.6,0.6,0.1,0.9,0.6,0.3,2.4,1.6,2.6,2.4,3.2,1.0,0.9,3.0,1.0,1.8,0.4,2.4,0.7,3.1,2.8,3.4,0.7,2.8,0.5,0.8,2.2,4.2,1.0,1.2,0.8,0.8,2.2,1.7,1.2,2.0,1.2,1.8,3.0,0.1,0.1,0.4,0.7,0.0,3.3,1.1,0.7,2.7,2.5,3.6,0.8,3.1,1.4,1.0,1.4,0.9,3.3,2.1,2.5,0.3,1.5,0.4,0.1,4.1,4.2,3.1,4.3,3.0,1.6,1.9,1.2,1.7,1.7,1.5,2.6,5.2,1.8,2.8,2.7,0.6,0.7,0.3,0.1,3.9,0.4,1.4,0.2,2.4,2.0,1.4,0.5,0.7,0.6,2.7,3.3,3.3,4.3,3.6,1.9,2.0,2.4,1.4,2.4,1.2,1.0,1.5,1.0,1.1,1.3,2.7,3.2,3.6,3.0,0.2,0.5,3.0,1.5,0.2,4.2,4.4,1.4,2.0,0.1,0.0,2.5,2.9,1.8,0.5,1.8,0.3,2.8,3.0,0.4
gjb1,0.0,0.1,0.0,0.0,0.1,0.1,0.3,4.9,0.3,0.2,0.3,0.4,0.6,0.4,0.4,0.2,0.2,30.2,0.4,0.4,0.2,0.3,0.4,0.3,0.3,0.1,0.1,0.3,0.3,0.2,0.4,0.2,0.3,0.4,0.1,0.4,0.3,0.3,1.3,0.7,0.3,0.2,0.4,70.3,0.2,0.3,0.2,0.9,1.2,1.2,1.7,2.0,1.2,1.4,0.4,0.7,1.7,1.0,1.1,0.7,1.0,1.2,0.7,0.9,0.6,0.5,0.8,1.4,0.9,2.8,1.2,5.1,64.0,1.3,1.4,0.9,3.3,0.4,0.3,0.1,0.6,0.2,0.5,0.3,0.1,0.3,0.3,0.3,0.1,0.4,0.3,0.2,0.3,0.4,0.3,0.2,0.2,0.3,0.4,0.0,0.1,0.4,0.5,0.3,0.6,0.6,0.2,0.4,0.0,0.4,0.2,0.1,0.3,8.6,16.1,0.2,0.2,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.2,0.1,0.1,0.4,0.0,0.4,0.2,0.8,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.1,0.5,1.1,0.3,0.1,14.4,48.3,0.2,0.3,0.4,0.0,3.1,1.0,0.2,0.3,0.4,1.8,3.2,0.4,0.3,0.5,0.2,0.3,0.4,0.2,0.4,0.3,0.5,0.4,0.0,0.4,0.3,0.3,0.5,0.5,0.3,0.7,0.3,138.0,33.4,0.6,0.4,0.6,0.5,0.4,0.9,0.6,1.4,1.5,1.6,0.5,0.8,0.5,0.5,0.2,0.6,0.7,1.3
gjb2,0.0,0.1,0.1,0.1,0.0,0.2,1.1,6.9,0.1,0.1,0.1,0.2,1.7,0.1,0.2,0.2,2.4,33.8,0.4,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0,20.8,0.1,0.1,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.1,0.1,0.3,0.2,0.4,0.2,0.1,0.2,0.0,0.6,0.3,0.2,0.4,0.1,0.0,0.2,0.2,0.2,0.2,12.5,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.5,0.1,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,1.1,12.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.5,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.3,0.2,1.4,13.7,0.0,0.1,0.0,0.2,0.8,0.2,0.0,0.1,0.1,0.4,0.7,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,36.6,5.1,0.1,0.1,0.4,0.1,0.0,0.1,0.3,0.5,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.2,0.2
gkap1,1.9,2.3,2.2,2.3,2.4,2.7,2.9,2.2,1.6,1.5,1.8,1.4,1.5,1.7,1.5,1.6,3.0,2.1,0.9,0.3,1.2,0.7,0.7,1.1,0.9,1.1,1.0,0.8,0.6,0.4,0.7,0.4,0.4,0.5,0.3,0.6,0.6,0.7,0.2,0.5,0.7,0.6,0.5,0.1,0.6,0.6,0.4,0.2,0.4,0.8,0.8,1.2,0.5,0.6,0.5,0.6,0.6,0.9,0.9,1.5,1.1,0.9,0.8,0.7,0.4,0.4,0.5,0.2,0.3,0.4,0.5,0.9,0.8,0.6,0.8,0.7,0.3,1.1,1.1,1.5,1.1,1.1,0.6,0.5,0.3,0.8,0.9,0.4,0.7,0.4,0.6,0.6,0.9,0.6,0.9,0.6,0.3,0.6,0.6,0.4,0.5,0.6,0.3,0.9,0.8,0.8,1.1,1.5,0.6,0.8,0.4,0.7,0.2,0.8,0.0,1.1,0.5,0.6,1.3,1.2,1.5,0.4,1.2,0.4,0.5,0.6,1.1,0.3,0.6,0.8,0.4,1.4,0.4,0.4,0.5,0.4,0.4,0.7,0.7,0.7,1.1,0.7,1.4,0.8,0.5,0.4,0.4,0.4,0.6,1.5,1.0,1.2,0.5,0.2,0.6,0.7,0.5,0.4,1.4,0.5,1.0,0.5,0.6,0.7,0.4,0.7,0.6,0.4,0.5,0.7,0.5,0.3,0.5,0.7,0.8,0.4,1.1,1.0,0.4,0.8,1.1,1.6,1.3,0.9,0.9,1.2,0.9,0.8,0.7,0.6,0.4,0.6,0.6,0.2,0.7,1.9,1.3,0.8,0.7,0.9,0.3,0.7,1.8,0.7
glg1,0.4,0.9,0.4,0.8,0.7,0.6,0.4,1.2,0.7,0.6,0.8,0.6,0.7,0.6,0.7,0.8,1.0,0.6,0.4,0.9,1.0,1.0,1.1,0.8,1.0,0.8,1.1,1.2,1.2,1.3,0.9,0.4,0.7,1.2,0.7,0.8,1.2,1.2,0.9,0.9,0.2,1.0,1.1,0.1,1.3,0.7,2.3,1.1,0.7,0.7,0.8,0.6,0.6,0.6,0.3,0.5,0.5,0.7,0.7,0.2,0.5,0.6,0.5,0.7,0.8,0.6,0.6,1.5,0.7,0.6,0.7,1.0,0.7,0.3,0.3,0.7,0.8,0.9,1.2,0.9,1.4,0.7,0.7,0.9,0.8,0.5,0.8,0.6,0.9,2.2,0.7,1.0,0.9,0.5,0.9,1.0,1.0,1.1,1.5,1.3,1.9,0.6,0.7,0.9,0.4,0.8,0.7,1.1,0.8,0.7,1.2,1.1,0.2,0.9,0.8,0.8,0.7,0.4,0.5,0.9,0.8,0.7,0.9,0.6,0.6,0.5,0.7,1.1,0.6,0.6,0.7,0.9,0.4,0.5,0.5,1.5,0.7,0.8,0.5,0.5,0.9,0.7,0.6,0.7,1.3,1.0,1.2,1.4,1.4,0.7,0.3,0.9,2.1,0.7,0.8,0.9,0.7,0.8,0.9,0.5,0.8,0.4,0.2,0.7,0.8,1.7,0.7,1.0,0.9,0.2,1.5,0.6,0.6,0.6,0.6,1.2,0.7,0.7,0.4,0.6,0.7,1.1,0.6,0.5,0.6,0.7,0.7,0.6,0.7,0.7,1.3,0.8,1.0,0.4,0.2,0.6,0.9,0.6,0.4,0.9,0.4,0.7,0.9,0.6
glrx,1.1,0.9,0.9,1.0,0.9,1.0,1.0,2.6,0.9,0.9,0.9,1.0,1.2,0.9,1.0,0.8,1.0,0.8,0.9,1.8,0.5,0.5,0.5,0.4,0.6,0.6,0.3,0.5,0.7,0.5,0.6,1.0,0.7,0.7,0.3,0.6,0.5,0.5,1.2,0.6,0.3,0.8,0.5,1.2,0.5,0.5,0.9,0.5,0.4,0.5,0.7,0.4,0.5,0.5,1.2,0.5,1.3,0.3,0.6,0.7,0.5,0.8,0.5,0.5,0.6,0.6,0.5,1.1,0.6,2.6,0.6,2.1,0.8,1.2,0.5,0.3,2.5,0.2,0.1,0.2,0.3,0.1,0.3,0.4,0.5,0.4,0.4,0.2,0.2,0.2,0.1,0.1,0.2,0.4,0.1,0.7,0.2,0.2,0.2,0.8,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.0,1.8,2.0,6.2,0.7,2.1,0.2,0.3,0.6,0.4,0.2,0.3,1.0,0.1,0.5,0.6,0.5,0.3,1.3,0.7,0.3,0.2,0.3,0.3,1.5,0.1,0.0,0.3,0.2,0.1,0.2,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.5,0.5,0.1,6.3,1.9,3.1,2.8,0.3,0.3,0.4,3.4,0.2,0.3,0.3,0.2,8.1,4.1,0.2,0.2,0.1,0.1,0.2,0.7,1.4,0.5,0.2,0.4,0.4,0.2,0.3,0.5,0.3,0.5,0.2,0.3,0.3,0.1,6.3,2.3,0.1,0.1,0.5,0.2,0.3,0.3,0.3,1.5,4.9,0.6,0.3,0.3,0.5,0.7,2.9,0.2,0.3,1.1
glrx2,0.5,0.2,0.1,0.1,0.2,0.1,0.2,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.6,0.4,0.2,0.2,0.8,0.3,0.7,0.7,0.5,1.2,0.7,0.6,0.5,0.4,0.5,0.2,0.4,0.6,0.4,0.4,0.5,0.4,0.1,0.3,1.5,0.5,0.6,0.8,0.3,0.5,1.0,0.6,0.6,0.3,0.3,0.5,0.3,0.4,0.2,0.5,0.2,0.2,0.5,0.4,0.7,0.4,0.0,0.4,0.4,0.3,0.3,1.1,0.3,0.2,0.4,0.4,0.1,0.1,0.4,1.1,0.2,0.5,0.6,0.8,0.7,0.8,0.6,0.5,1.1,0.6,0.9,0.3,0.5,0.7,0.9,1.0,0.7,0.7,0.5,0.7,0.5,0.7,0.7,0.4,0.5,0.4,0.7,0.7,0.6,0.9,0.5,1.2,0.9,2.0,0.4,0.1,0.2,0.3,0.6,0.7,0.4,0.3,0.6,0.6,1.2,1.0,0.2,0.9,0.5,0.6,0.5,0.9,0.9,1.1,1.5,1.1,0.5,1.3,0.8,0.9,0.9,1.1,0.7,1.0,0.6,0.2,0.7,0.9,0.7,0.7,1.1,1.0,0.0,0.4,0.1,0.5,0.1,0.1,0.7,0.8,0.5,0.4,1.1,0.9,0.6,0.5,0.1,0.5,0.6,0.7,1.1,1.0,0.9,0.3,0.4,0.6,0.3,0.6,0.7,1.5,0.8,0.9,0.3,0.5,0.7,0.8,0.9,1.0,1.1,0.6,0.9,0.8,1.1,0.8,1.0,0.8,0.9,0.2,0.3,0.5,0.7,0.7,0.5,0.6,0.1,1.6,0.5,0.6
glrx3,2.2,1.9,1.9,2.2,2.0,1.8,1.6,1.8,2.4,1.9,2.3,2.1,2.2,2.0,2.2,2.0,1.5,2.6,1.6,0.4,1.6,1.2,1.3,1.0,1.4,1.6,1.5,1.2,1.5,1.1,1.6,1.5,1.0,1.1,0.2,0.9,1.1,1.1,0.8,1.0,0.2,1.1,1.1,2.9,0.8,1.3,1.0,1.1,1.1,1.1,1.3,2.3,1.1,1.1,0.9,1.2,1.2,1.4,1.3,1.6,1.0,1.1,1.3,1.2,1.0,0.9,1.0,0.8,1.0,1.2,1.1,0.5,1.9,1.3,1.1,1.4,0.4,0.9,1.0,1.3,0.5,1.1,0.9,1.1,0.5,0.5,0.7,0.9,1.2,1.0,1.0,0.7,1.2,0.8,1.1,0.8,0.3,0.6,0.8,1.1,1.1,0.8,0.9,1.1,1.4,1.0,1.7,0.9,0.8,0.5,0.8,0.4,0.3,0.5,0.5,1.1,1.0,0.7,1.0,1.1,1.1,1.2,1.5,1.0,0.8,0.9,0.8,1.0,0.7,1.0,0.8,0.7,1.0,0.9,1.0,0.5,0.9,1.2,0.8,1.0,0.7,1.2,1.0,1.4,1.0,0.6,0.7,1.8,1.1,0.8,0.4,1.5,0.3,0.5,1.4,0.9,0.3,0.3,1.0,0.6,1.2,1.0,0.5,0.5,0.8,1.0,1.1,0.9,0.8,0.4,0.7,0.8,0.7,0.8,0.6,0.6,0.9,1.3,0.7,1.0,1.0,1.0,1.5,1.6,1.9,1.1,0.8,1.4,0.4,1.3,0.7,0.6,0.7,0.4,0.7,1.0,1.4,1.0,1.0,0.7,0.6,0.8,1.0,0.9
glrx5,0.8,0.5,0.4,0.5,0.4,0.7,0.7,1.1,0.4,0.4,0.5,0.4,1.1,0.4,0.4,0.2,0.5,0.9,0.2,1.1,0.3,0.4,0.7,0.3,0.3,0.6,0.1,0.4,1.7,2.1,2.2,0.4,0.3,0.7,0.8,2.1,0.9,1.3,1.8,1.8,1.6,1.2,0.5,1.8,1.9,0.5,0.3,1.2,0.6,0.8,1.1,1.6,2.1,1.8,1.1,0.5,0.5,0.9,0.6,1.4,0.2,0.2,0.3,0.3,1.0,0.6,0.6,0.4,0.3,1.8,1.2,0.4,2.2,2.0,2.1,0.4,1.2,0.3,0.1,0.4,0.7,0.4,0.7,0.4,0.5,1.0,1.0,0.2,0.4,0.4,0.5,0.4,0.4,2.3,0.9,1.9,4.2,2.6,1.7,1.4,1.8,0.6,0.8,1.5,1.2,1.9,2.8,0.2,0.1,0.2,2.7,0.9,1.0,2.0,0.6,0.4,0.6,0.5,0.4,0.4,0.3,2.1,0.4,0.2,0.4,0.7,0.8,1.0,1.0,1.1,0.0,0.2,0.2,3.6,0.4,0.4,0.5,0.6,0.7,1.7,1.2,1.1,1.2,2.5,1.2,2.7,1.3,0.4,0.4,0.7,1.0,1.9,0.7,2.1,0.3,2.5,4.3,1.5,0.9,1.2,2.5,0.3,2.3,1.3,0.5,0.3,0.5,0.6,1.0,1.1,0.5,1.1,0.6,0.7,0.5,0.2,0.4,5.0,1.1,0.7,0.3,0.3,0.3,0.6,1.1,1.6,1.4,2.2,5.1,0.5,1.6,1.5,2.6,5.6,3.5,0.1,0.4,0.6,2.8,0.4,0.8,0.5,0.8,2.8
gltscr1,2.4,1.5,1.0,1.4,1.5,1.3,1.2,1.4,1.1,1.2,0.9,0.9,1.0,1.0,0.8,0.8,0.5,0.9,0.7,0.2,0.7,0.7,1.0,0.4,1.0,1.0,1.2,0.8,0.5,0.7,0.8,0.4,0.3,0.9,0.9,0.4,0.8,0.9,0.2,0.5,0.1,0.7,0.9,0.4,0.6,0.7,0.6,0.8,0.6,0.7,0.5,0.6,0.5,0.5,0.2,0.6,0.3,0.3,0.8,0.6,0.6,0.6,0.4,0.8,0.5,0.3,0.8,0.2,0.3,0.2,0.6,0.5,0.5,0.2,0.7,0.5,0.4,0.9,0.6,0.5,0.4,0.9,0.8,0.5,1.1,0.3,0.7,0.2,0.5,0.4,0.7,0.5,0.7,0.8,0.6,0.5,0.6,0.4,0.3,0.2,0.2,0.6,1.0,0.7,0.6,0.2,0.8,0.5,0.2,1.0,0.4,0.5,0.0,0.9,0.3,1.1,0.5,0.4,0.5,1.0,1.4,0.4,0.3,0.5,0.6,0.4,0.3,0.6,0.7,0.5,0.0,0.7,0.3,0.3,0.6,0.4,0.7,0.7,0.6,0.5,0.5,0.9,0.7,0.1,0.3,0.3,0.6,0.3,0.8,0.9,0.1,0.5,0.0,0.2,0.6,0.5,0.2,0.3,0.5,0.6,0.4,0.3,0.2,0.3,0.5,0.7,0.6,0.5,0.6,0.1,0.8,0.6,0.7,0.5,0.5,0.4,0.7,0.2,0.6,0.5,0.7,0.9,0.7,0.9,0.5,0.4,0.7,0.5,0.1,0.5,0.3,0.3,0.4,0.6,0.3,0.5,1.2,0.4,0.4,0.3,0.4,0.7,0.5,0.2
